ProlificID,r1_pred,r1_pred_t_First Click,r1_pred_t_Last Click,r1_pred_t_Page Submit,r1_pred_t_Click Count,r2_pred,r2_pred_t_First Click,r2_pred_t_Last Click,r2_pred_t_Page Submit,r2_pred_t_Click Count,r3_pred,r3_pred_t_First Click,r3_pred_t_Last Click,r3_pred_t_Page Submit,r3_pred_t_Click Count,r4_pred,r4_pred_t_First Click,r4_pred_t_Last Click,r4_pred_t_Page Submit,r4_pred_t_Click Count,r5_pred,r5_pret_t_First Click,r5_pret_t_Last Click,r5_pret_t_Page Submit,r5_pret_t_Click Count,r6_pred,r6_pred_t_First Click,r6_pred_t_Last Click,r6_pred_t_Page Submit,r6_pred_t_Click Count,r7_pred,r7_pred_t_First Click,r7_pred_t_Last Click,r7_pred_t_Page Submit,r7_pred_t_Click Count,attention_check,r8_pred,r8_pred_t_First Click,r8_pred_t_Last Click,r8_pred_t_Page Submit,r8_pred_t_Click Count,r9_pred,r9_pred_t_First Click,r9_pred_t_Last Click,r9_pred_t_Page Submit,r9_pred_t_Click Count,r10_pred,r10_pred_t_First Click,r10_pred_t_Last Click,r10_pred_t_Page Submit,r10_pred_t_Click Count,r11_v1,r11_pred_t_First Click,r11_pred_t_Last Click,r11_pred_t_Page Submit,r11_pred_t_Click Count,r12_pred,r12_pred_t_First Click,r12_pred_t_Last Click,r12_pred_t_Page Submit,r12_pred_t_Click Count,r13_pred,r13_pred_t_First Click,r13_pred_t_Last Click,r13_pred_t_Page Submit,r13_pred_t_Click Count,r14_pred,r14_pred_t_First Click,r14_pred_t_Last Click,r14_pred_t_Page Submit,r14_pred_t_Click Count,r15_pred,r15_pred_t_First Click,r15_pred_t_Last Click,r15_pred_t_Page Submit,r15_pred_t_Click Count,r16_pred,r16_pred_t_First Click,r16_pred_t_Last Click,r16_pred_t_Page Submit,r16_pred_t_Click Count,r17_pred,r17_pred_t_First Click,r17_pred_t_Last Click,r17_pred_t_Page Submit,r17_pred_t_Click Count,r18_pred,r18_pred_t_First Click,r18_pred_t_Last Click,r18_pred_t_Page Submit,r18_pred_t_Click Count,r19_pred,r19_pred_t_First Click,r19_pred_t_Last Click,r19_pred_t_Page Submit,r19_pred_t_Click Count,r20_pred,r20_pred_t_First Click,r20_pred_t_Last Click,r20_pred_t_Page Submit,r20_pred_t_Click Count,final_categorical,final_categorical_t_First Click,final_categorical_t_Last Click,final_categorical_t_Page Submit,final_categorical_t_Click Count,rewards,round,version
66e8ba86b35cd54fc4fdd970,1,9.054,9.054,11.068,1,2,11.676,21.779,26.65,3,1,5.039,5.945,8.4,4,2,6.357,6.785,8.058,3,1,6.165,6.942,8.296,3,1,2.898,3.117,4.432,2,2,4.095,4.306,5.594,2,11,2,1.813,1.813,3.114,1,2,1.234,1.234,2.656,1,2,1.723,1.723,3.411,1,1,2.493,2.493,4.369,1,1,3.031,3.031,4.588,1,2,2.405,2.405,4.025,1,1,2.31,2.31,3.61,1,2,1.883,1.883,3.703,1,2,2.575,2.575,4.258,1,1,2.462,2.462,3.877,1,2,2.95,2.95,5.291,1,2,1.841,1.841,3.176,1,2,1.935,1.935,3.832,1,2,6.736,6.736,8.396,1,0.5,21,3
5e2fda27a8f853576b85f537,1,8.876,8.876,10.079,1,2,2.656,2.656,4.035,1,2,0.844,0.844,1.643,1,1,0.913,0.913,2.122,1,1,3.651,3.651,4.458,1,1,4.602,4.602,5.635,1,2,0.688,0.688,1.643,1,11,2,1.275,1.275,2.166,1,2,1.427,1.427,2.156,1,2,2.725,2.725,3.627,1,1,1.798,2.239,3.07,2,2,1.075,1.075,1.869,1,1,0.65,0.65,1.378,1,1,0.816,0.816,1.631,1,1,0.937,0.937,1.621,1,1,0.78,0.78,1.571,1,2,0.756,0.756,1.485,1,2,0.783,0.783,1.474,1,2,0.805,1.617,2.495,2,2,0.699,0.699,1.521,1,2,3.638,3.638,4.514,1,0.45,21,3
66a1bf056ab92a8d48010903,2,4.897,11.697,14.355,2,2,3.638,8.989,12.179,2,2,6.143,6.143,10.417,1,2,2.252,2.252,6.395,1,2,2.328,2.328,3.545,1,2,1.347,1.347,2.469,1,1,1.855,1.855,4.174,1,11,2,1.637,1.637,2.56,1,2,1.166,1.166,2.421,1,2,2.507,2.507,4.356,1,2,2.677,2.677,3.775,1,2,1.259,1.259,2.921,1,2,1.704,1.704,3.307,1,1,1.762,1.762,2.752,1,2,1.51,1.51,2.636,1,2,1.486,1.486,2.392,1,2,2.5,2.5,3.979,1,2,1.774,1.774,3.522,1,2,2.724,2.724,4.06,1,2,2.043,2.043,3.425,1,2,3.501,3.501,7.751,1,0.6,21,1
674237456d8298ec577d6ab5,1,3.084,9.452,10.367,3,1,1.537,7.426,8.766,6,1,1.78,3.786,4.884,3,1,1.467,3.542,4.665,2,2,2.322,3.28,4.138,2,2,1.224,2.04,2.912,2,1,1.155,1.988,2.958,2,11,2,3.166,6.39,6.964,2,1,1.291,2.156,2.992,2,1,1.591,3.413,4.174,2,2,1.101,1.939,2.756,2,2,3.816,4.508,5.462,2,1,0.991,1.786,2.653,2,1,1.042,3.63,4.475,3,1,1.337,2.13,2.898,2,1,1.417,2.213,3.016,2,2,1.966,4.702,5.605,3,2,1.399,2.199,2.989,2,2,3.502,4.321,5.128,2,1,5.602,6.522,7.356,2,1,7.603,8.598,10.577,2,0.5,21,1
6042485be854a50b567878ab,1,12.433,12.433,20.712,1,2,2,2,3.852,1,2,14.251,14.251,15.814,1,1,1.506,1.506,3.225,1,1,1.677,1.677,3.33,1,2,1.809,1.809,3.754,1,2,1.819,1.819,3.226,1,11,2,1.925,1.925,3.119,1,1,6.062,6.062,8.037,1,2,37.237,37.237,38.546,1,1,1.522,1.522,2.525,1,2,113.053,113.053,114.665,1,2,1.182,1.182,2.235,1,1,2.105,2.105,3.648,1,2,0.052,1.168,2.246,2,2,1.114,1.114,2.497,1,1,1.332,1.332,2.324,1,1,1.453,1.902,2.966,2,2,1.453,1.453,2.466,1,1,1.39,1.39,2.427,1,2,4.325,4.325,5.338,1,0.55,21,2
67cac313455c52c511f790a0,1,2.822,2.822,5.39,1,2,2.316,2.316,3.486,1,1,3.578,3.578,5.415,1,1,1.452,1.452,2.831,1,1,1.048,1.048,2.345,1,2,1.017,1.017,2.051,1,1,1.227,1.227,2.403,1,11,2,1.145,1.145,2.597,1,2,1.502,1.502,2.691,1,2,1.068,1.068,2.188,1,2,2.725,2.725,3.796,1,1,2.975,2.975,4.195,1,2,17.419,17.419,18.634,1,1,2.656,2.656,3.909,1,2,4.15,4.15,5.276,1,2,2.286,3.735,5.019,2,1,2.845,2.845,4.242,1,2,1.835,1.835,3.06,1,2,2.154,2.154,3.507,1,1,3.961,3.961,5.161,1,2,8.298,8.298,12.2,1,0.35,21,3
60fd16c6a00b62b2852f0eaf,1,2.755,2.755,3.981,1,1,2.058,2.058,2.849,1,2,2.036,2.036,2.844,1,2,1.683,2.549,3.092,2,2,0.913,0.913,1.705,1,1,0.833,0.833,1.857,1,2,0.744,0.744,1.451,1,11,2,0.932,0.932,1.639,1,2,0.894,0.894,1.534,1,2,0.883,2.166,2.795,3,2,0.919,0.919,1.657,1,2,0.83,0.83,1.571,1,1,0.779,0.779,1.538,1,2,1.22,1.22,2.177,1,1,1.549,2.148,2.839,2,1,0.746,0.746,1.386,1,2,1.965,1.965,2.974,1,2,0.883,0.883,1.957,1,1,1.514,1.514,2.105,1,2,1.249,1.249,1.958,1,2,2.692,2.692,5.116,1,0.35,21,1
654e801d14df9acd084196c2,2,7.523,11.462,13.035,2,2,6.193,8.626,10.386,2,2,6.735,6.735,7.901,1,1,2.372,2.372,3.861,1,2,8.636,8.636,13.036,1,2,1.114,1.114,2.801,1,2,3.432,3.432,4.646,1,11,1,4.3,4.432,5.927,3,2,7.967,7.967,13.026,1,1,4.798,8.665,10.301,3,2,4.153,4.153,6.3,1,2,4.191,4.191,5.881,1,1,4.011,4.011,7.301,1,2,2.118,2.118,3.697,1,2,3.116,3.116,4.727,1,2,3.569,3.569,5.489,1,2,4.253,4.253,5.6,1,2,3.013,3.013,5.101,1,2,1.405,1.405,2.45,1,2,1.378,1.378,2.798,1,2,4.29,4.29,5.488,1,0.6,21,2
5ac43704a3ba7a0001b498b4,2,4.9,4.9,6.492,1,1,2.803,2.803,6.487,1,1,1.698,1.698,3.188,1,1,1.582,1.582,2.314,1,2,1.025,1.025,1.633,1,2,1.251,1.251,2.036,1,2,1.202,1.202,1.934,1,11,1,1.01,1.01,1.6,1,1,1.349,1.349,1.9,1,2,1.351,1.351,1.943,1,1,1.096,1.096,1.9,1,2,1.977,1.977,2.769,1,2,1.088,1.088,2.329,1,2,1.496,1.496,2.088,1,2,0.782,0.782,1.364,1,2,1.52,1.52,2.109,1,1,1.442,1.442,2.082,1,2,2.67,2.67,3.268,1,1,2.379,2.379,2.97,1,2,1.13,1.13,1.712,1,2,1.855,1.855,3.562,1,0.6,21,3
6689408630ac864c8da58e9b,2,7.565,9.457,9.832,3,2,2.129,2.129,3.247,1,2,1.596,1.596,4.404,1,2,0.602,0.602,1.429,1,1,0.716,0.716,1.412,1,2,0.533,0.533,1.279,1,1,0.639,0.639,1.489,1,11,1,1.898,1.898,2.621,1,1,0.622,0.622,1.224,1,1,0.705,0.705,1.48,1,1,0.728,1.27,1.519,2,1,0.618,0.618,1.197,1,1,0.813,0.813,1.249,1,2,0.759,0.759,1.574,1,1,0.605,0.605,1.351,1,1,0.592,0.592,1.181,1,2,0.917,0.917,2.027,1,2,0.693,0.693,1.882,1,1,0.549,0.549,1.409,1,1,0.617,0.617,2.348,1,2,0.328,4.637,6.686,2,0.5,21,1
5b9dd322f074140001050095,1,2.636,2.636,3.508,1,2,3.276,3.276,3.845,1,2,0.829,0.829,1.434,1,2,0.801,1.137,1.666,2,2,0.752,0.752,1.397,1,2,1.106,1.106,3.006,1,2,0.747,1.341,1.748,2,11,2,0.874,0.874,1.97,1,1,0.696,0.696,1.327,1,1,0.604,0.604,1.351,1,1,0.961,0.961,1.537,1,2,0.724,0.724,1.425,1,2,0.741,0.741,1.754,1,2,0.639,0.639,1.654,1,2,0.639,1.39,1.918,2,2,0.799,0.799,1.56,1,2,0.886,0.886,1.528,1,1,0.888,0.888,1.506,1,1,1,1,1.694,1,2,0.631,0.631,1.246,1,2,2.802,2.802,3.578,1,0.5,21,2
676325864a29c405dab887a0,2,2.578,2.578,3.444,1,2,1.548,1.548,2.475,1,2,2.659,2.659,3.419,1,2,1.329,1.329,2.098,1,2,1.116,1.116,2.246,1,2,1.052,1.052,1.801,1,2,0.685,0.685,1.387,1,11,2,0.731,0.731,1.472,1,2,0.605,1.333,1.778,2,2,0.863,0.863,1.721,1,2,0.648,0.648,1.482,1,2,0.733,0.733,1.561,1,2,0.534,0.534,1.121,1,1,0.403,0.403,1.071,1,1,0.812,0.812,1.475,1,1,0.478,0.478,1.221,1,1,0.514,0.514,1.209,1,2,0.426,0.426,1.049,1,2,0.443,0.443,1.095,1,2,0.454,0.454,1.185,1,2,1.832,1.832,2.662,1,0.6,21,1
6120d602c1976a4114dcb110,1,4.065,4.065,5.536,1,1,2.3,2.3,3.947,1,2,1.515,1.515,2.663,1,1,1.416,1.416,2.531,1,1,1.56,2.309,3.504,2,2,1.434,1.434,2.555,1,2,1.268,1.268,2.369,1,11,2,1.153,1.153,2.988,1,1,0.742,0.742,2.004,1,2,1.305,1.305,2.897,1,1,0.975,0.975,2.39,1,2,1.402,1.402,2.596,1,2,0.799,0.799,2.152,1,2,1.551,1.551,2.57,1,1,1.876,1.876,2.764,1,1,5.236,5.236,6.176,1,1,3.407,3.407,4.434,1,1,1.319,1.319,2.441,1,2,1.221,1.221,2.327,1,1,1.186,1.186,2.265,1,2,2.987,4.367,5.912,2,0.55,21,2
6380063ad4c58f5102c681c4,1,4.825,4.825,7.596,1,1,24.562,24.562,30.88,1,2,5.431,5.431,6.222,1,2,3.079,3.079,4.169,1,2,1.152,1.152,2.462,1,2,0.901,1.366,2.976,2,2,1.315,1.315,2.552,1,11,2,2.099,2.099,3.035,1,2,2.297,2.297,3.266,1,1,0.764,0.764,1.798,1,1,1.525,1.525,2.703,1,1,1.91,1.91,3.831,1,1,1.65,1.65,2.801,1,1,0.702,0.702,1.857,1,2,1.2,1.2,2.221,1,2,1.205,2.151,2.837,2,1,3.656,3.656,4.725,1,2,2.101,2.101,2.902,1,2,1.736,2.347,3.317,2,2,2.178,2.178,3.242,1,2,2.355,2.355,3.396,1,0.7,21,3
667c7880d80864f94fd000bc,2,5.173,5.173,6.686,1,1,6.628,6.628,8.119,1,1,3.883,3.883,5.246,1,2,2.598,2.598,3.96,1,2,3.515,3.515,4.501,1,1,5.379,5.379,6.575,1,2,1.68,1.68,2.84,1,11,1,3.463,3.463,4.557,1,2,2.907,2.907,3.969,1,1,2.77,2.77,4.515,1,1,3.362,3.362,4.523,1,1,1.263,1.263,2.325,1,2,1.806,1.806,3.169,1,2,3.332,3.332,4.394,1,1,2.826,2.826,3.922,1,1,2.687,2.687,3.979,1,2,4.255,4.255,5.112,1,2,5.935,5.935,7.282,1,2,1.411,1.411,2.351,1,1,2.549,2.549,3.876,1,2,3.986,3.986,4.972,1,0.4,21,2
6722da5dbc6136e56979a91b,1,2.357,2.357,4.427,1,2,0.782,0.782,1.747,1,2,0.697,0.697,1.38,1,1,1.388,1.388,5.1,1,1,0.82,0.82,1.531,1,1,0.69,0.69,1.379,1,2,0.841,0.841,1.495,1,11,2,2.558,2.558,3.827,1,2,0.703,0.703,1.481,1,1,0.752,0.752,1.491,1,1,1.212,1.212,1.874,1,1,0.946,0.946,1.5,1,1,0.919,0.919,1.579,1,1,1.084,1.084,1.833,1,1,0.811,0.811,1.468,1,2,1.187,1.187,1.779,1,2,0.973,0.973,1.645,1,2,0.736,0.736,1.256,1,2,0.888,0.888,1.583,1,2,0.851,0.851,1.623,1,2,2.142,2.142,2.801,1,0.5,21,3
5e6b11a7704ee10c3d5e203a,1,4.574,4.574,6.545,1,2,3.771,3.771,5.625,1,2,4.745,4.745,6.572,1,1,2.958,2.958,4.637,1,2,5.437,5.437,7.068,1,2,1.471,1.471,2.794,1,1,1.996,1.996,3.652,1,11,1,4.547,4.547,6.038,1,1,1.442,1.442,2.837,1,2,1.305,1.305,2.491,1,2,1.097,1.097,2.204,1,1,1.243,1.243,2.556,1,2,0.827,0.827,1.982,1,1,1.97,1.97,2.919,1,1,1.086,1.086,2.388,1,2,1.411,1.411,2.601,1,2,1.193,1.193,2.403,1,1,1.493,3.529,4.637,2,1,1.491,1.491,2.601,1,2,1.195,2.354,3.1,2,2,5.332,5.332,6.673,1,0.7,21,1
677e96ffff106c83d1f45e87,1,4.109,4.109,6.208,1,1,1.137,1.137,1.897,1,1,0.887,0.887,1.986,1,1,0.971,0.971,2.1,1,1,0.798,0.798,1.522,1,1,1.402,1.402,2.447,1,1,0.809,1.832,2.301,2,11,1,1.127,1.127,2.092,1,1,1.05,1.05,1.748,1,1,1.092,1.092,2.009,1,1,1.196,1.196,3.436,1,1,0.695,0.695,1.722,1,2,0.832,0.832,1.673,1,2,0.493,0.493,1.37,1,1,0.538,0.538,2.172,1,2,0.577,0.577,1.897,1,2,0.797,0.797,1.617,1,1,0.999,0.999,1.949,1,1,0.751,0.751,1.547,1,2,0.62,0.62,1.422,1,1,2.851,2.851,3.974,1,0.55,21,1
641e62a8191451d08e6c08f7,2,2.44,2.44,3.667,1,2,1.267,1.682,2.691,2,2,2.645,2.645,3.853,1,2,1.231,1.231,2.602,1,2,1.425,1.929,2.68,2,2,1.472,1.472,2.381,1,2,1.327,1.327,2.004,1,11,2,1.743,1.743,2.704,1,2,1.116,1.116,1.875,1,2,0.789,0.789,1.498,1,2,0.807,0.807,1.726,1,2,1.142,1.142,2.061,1,1,0.996,0.996,2.019,1,1,0.912,0.912,1.545,1,1,1.288,1.288,2.142,1,2,1.098,1.098,1.907,1,2,1.179,1.179,1.991,1,2,0.801,0.801,1.786,1,1,0.804,0.804,1.587,1,2,2.138,2.138,3.466,1,2,3.176,3.791,4.802,2,0.5,21,3
65c25e3de8b230c294f2b32c,1,7.106,7.106,9.018,1,2,1.828,1.828,3.109,1,2,1.896,1.896,3.46,1,2,1.278,1.278,3.138,1,2,1.457,1.457,2.876,1,2,1.548,1.548,3.146,1,2,1.72,1.72,2.849,1,11,2,1.545,1.545,2.957,1,2,1.876,1.876,3.251,1,2,1.315,1.922,3.141,2,2,3.565,3.565,5.045,1,2,1.262,1.262,2.502,1,2,1.515,1.515,2.827,1,2,0.688,0.688,2.552,1,2,1.456,1.456,2.67,1,2,1.399,1.399,2.692,1,2,1.92,1.92,3.412,1,2,1.453,1.453,3.147,1,2,1.66,1.66,3.178,1,2,2.113,2.113,3.163,1,2,3.009,3.009,4.552,1,0.55,21,2
5a50f10eeedc32000141fccd,1,9.401,9.401,14.388,1,1,4.076,4.076,6,1,2,2.848,2.848,4.733,1,2,3.97,3.97,5.401,1,2,3.171,3.171,4.262,1,2,2.795,2.795,3.9,1,2,2.272,2.272,3.839,1,11,2,2.275,2.275,4,1,2,2.565,2.565,4.654,1,2,1.614,1.614,2.962,1,2,1.732,1.732,3.294,1,2,2.446,2.446,3.725,1,2,1.869,1.869,3.191,1,2,2.164,2.164,3.469,1,2,2.155,2.155,3.634,1,2,2.159,2.159,3.693,1,2,2.078,2.078,3.481,1,2,2.067,2.067,3.901,1,1,1.38,1.38,2.733,1,1,1.785,1.785,2.897,1,2,4.443,4.443,5.247,1,0.4,21,1
66abf0c472f051b5e40cfbfd,1,4.531,4.531,5.574,1,2,1.553,1.553,2.932,1,1,1.818,1.818,3.397,1,1,2.003,2.003,2.894,1,1,1.547,2.035,3.149,2,1,1.724,1.724,2.494,1,2,1.316,1.316,2.094,1,11,2,1.11,1.11,1.873,1,2,1.759,1.759,2.538,1,2,1,1,1.963,1,1,1.129,1.129,1.859,1,1,1.056,1.056,1.858,1,2,0.934,0.934,1.641,1,1,0.991,5.303,6.153,4,2,0.897,0.897,1.739,1,2,1.398,1.398,2.073,1,1,0.791,0.791,1.579,1,1,0.7,0.7,1.503,1,2,0.825,0.825,1.788,1,1,1.229,1.229,2.032,1,1,3.963,3.963,5.046,1,0.35,21,3
65d31bc0e3f907e4ffc0693a,1,9.96,9.96,12.878,1,2,5.197,5.197,6.783,1,2,2.095,2.095,4.395,1,2,2.346,2.346,4.068,1,2,2.704,2.704,4.785,1,2,2.38,2.38,4.136,1,1,3.7,3.7,4.867,1,11,2,3.045,3.045,4.246,1,2,2.371,2.371,3.681,1,2,2.409,2.409,4.186,1,2,2.739,2.739,4.561,1,2,1.798,1.798,2.988,1,2,1.444,1.444,2.667,1,2,1.833,1.833,3.475,1,2,1.677,1.677,3.302,1,2,1.479,1.479,2.681,1,2,1.373,1.373,2.582,1,2,1.241,1.241,2.463,1,2,1.907,1.907,3.649,1,2,2.322,2.322,3.801,1,2,4.722,4.722,6.793,1,0.6,21,2
