ProlificID,r1_pred,r1_pred_t_First Click,r1_pred_t_Last Click,r1_pred_t_Page Submit,r1_pred_t_Click Count,r2_pred,r2_pred_t_First Click,r2_pred_t_Last Click,r2_pred_t_Page Submit,r2_pred_t_Click Count,r3_pred,r3_pred_t_First Click,r3_pred_t_Last Click,r3_pred_t_Page Submit,r3_pred_t_Click Count,r4_pred,r4_pred_t_First Click,r4_pred_t_Last Click,r4_pred_t_Page Submit,r4_pred_t_Click Count,r5_pred,r5_pret_t_First Click,r5_pret_t_Last Click,r5_pret_t_Page Submit,r5_pret_t_Click Count,r6_pred,r6_pred_t_First Click,r6_pred_t_Last Click,r6_pred_t_Page Submit,r6_pred_t_Click Count,r7_pred,r7_pred_t_First Click,r7_pred_t_Last Click,r7_pred_t_Page Submit,r7_pred_t_Click Count,attention_check,r8_pred,r8_pred_t_First Click,r8_pred_t_Last Click,r8_pred_t_Page Submit,r8_pred_t_Click Count,r9_pred,r9_pred_t_First Click,r9_pred_t_Last Click,r9_pred_t_Page Submit,r9_pred_t_Click Count,r10_pred,r10_pred_t_First Click,r10_pred_t_Last Click,r10_pred_t_Page Submit,r10_pred_t_Click Count,r11_v1,r11_pred_t_First Click,r11_pred_t_Last Click,r11_pred_t_Page Submit,r11_pred_t_Click Count,r12_pred,r12_pred_t_First Click,r12_pred_t_Last Click,r12_pred_t_Page Submit,r12_pred_t_Click Count,r13_pred,r13_pred_t_First Click,r13_pred_t_Last Click,r13_pred_t_Page Submit,r13_pred_t_Click Count,r14_pred,r14_pred_t_First Click,r14_pred_t_Last Click,r14_pred_t_Page Submit,r14_pred_t_Click Count,r15_pred,r15_pred_t_First Click,r15_pred_t_Last Click,r15_pred_t_Page Submit,r15_pred_t_Click Count,r16_pred,r16_pred_t_First Click,r16_pred_t_Last Click,r16_pred_t_Page Submit,r16_pred_t_Click Count,r17_pred,r17_pred_t_First Click,r17_pred_t_Last Click,r17_pred_t_Page Submit,r17_pred_t_Click Count,r18_pred,r18_pred_t_First Click,r18_pred_t_Last Click,r18_pred_t_Page Submit,r18_pred_t_Click Count,r19_pred,r19_pred_t_First Click,r19_pred_t_Last Click,r19_pred_t_Page Submit,r19_pred_t_Click Count,r20_pred,r20_pred_t_First Click,r20_pred_t_Last Click,r20_pred_t_Page Submit,r20_pred_t_Click Count,r21_pred,r21_pred_t_First Click,r21_pred_t_Last Click,r21_pred_t_Page Submit,r21_pred_t_Click Count,r22_pred,r22_pred_t_First Click,r22_pred_t_Last Click,r22_pred_t_Page Submit,r22_pred_t_Click Count,r23_pred,r23_pred_t_First Click,r23_pred_t_Last Click,r23_pred_t_Page Submit,r23_pred_t_Click Count,r24_pred,r24_pred_t_First Click,r24_pred_t_Last Click,r24_pred_t_Page Submit,r24_pred_t_Click Count,final_categorical,final_categorical_t_First Click,final_categorical_t_Last Click,final_categorical_t_Page Submit,final_categorical_t_Click Count,rewards,round,version
66deeccfa4a8c62e75e0a557,1,5.154,5.154,7.657,1,2,3.201,4.367,7.467,2,2,4.201,4.201,5.71,1,2,3.52,3.52,5.349,1,1,2.403,2.403,4.626,1,1,2.291,2.291,3.866,1,1,7.082,7.082,12.232,1,11,2,2.721,2.721,5.49,1,1,3.091,3.091,5.006,1,1,3.47,3.47,5.22,1,1,3.433,3.433,5.267,1,2,2.884,2.884,4.771,1,1,3.62,3.62,5.458,1,2,7.829,7.829,9.367,1,2,3.201,3.201,4.703,1,1,2.656,2.656,5.565,1,2,3.315,3.315,4.792,1,1,4.783,4.783,6.426,1,2,3.852,3.852,5.471,1,1,2.09,2.09,3.585,1,2,2.033,2.609,3.935,2,1,2.312,2.312,3.806,1,2,2.281,2.281,4.64,1,2,2.209,2.209,4.723,1,2,11.393,11.393,13.586,1,0.55,25,2
65b4a836392d139322ec485b,2,4.975,4.975,8.204,1,2,6.714,10.301,12.368,2,1,17.929,134.159,135.487,4,2,1.616,1.616,3.404,1,1,1.684,1.684,3.56,1,1,1.341,1.341,2.809,1,2,1.774,1.774,3,1,11,1,0.725,0.725,2.076,1,2,16.721,16.721,18.478,1,1,279.208,279.208,280.824,1,1,0.703,0.986,2.337,2,2,1.386,1.386,2.161,1,1,154.346,154.346,155.277,1,1,1.5,1.5,2.447,1,1,14.561,14.561,15.604,1,2,1.076,2.681,3.137,4,1,0.819,2.074,3.2,2,1,0.452,1.008,1.484,2,1,0.592,0.592,1.301,1,1,1.429,1.429,2.112,1,1,0.844,0.844,1.781,1,1,0.013,1.545,2.475,3,2,0.838,1.677,2.146,2,1,0.567,0.567,1.254,1,2,5.401,7.662,8.108,3,0.5,25,1
6579d888be3ef8a0b19f098c,2,3.756,3.756,5.854,1,1,2.47,2.47,4.056,1,1,2.641,2.641,4.401,1,2,1.668,1.668,3.423,1,2,1.658,1.658,3.521,1,2,1.652,1.652,3.867,1,2,7.809,9.777,11.749,2,11,2,1.554,1.554,3.163,1,2,1.748,1.748,3.133,1,2,2.052,4.877,6.063,2,2,1.653,1.653,3.333,1,2,1.579,1.579,3.178,1,2,1.315,1.315,2.465,1,2,1.617,1.617,3.229,1,2,1.59,1.59,2.882,1,2,1.454,1.454,2.754,1,2,2.42,2.42,4.297,1,2,2.108,2.108,3.712,1,2,1.909,1.909,3.524,1,2,2.204,2.204,3.82,1,2,1.443,1.443,2.683,1,2,1.602,1.602,3.11,1,2,1.906,1.906,3.204,1,2,1.783,3.36,4.248,2,2,3.464,3.464,5.157,1,0.6,25,1
6114ba31072fc0bcc226b89d,1,3.862,3.862,5.416,1,1,2.384,2.384,3.763,1,2,1.434,1.434,3.06,1,2,1.121,2.217,2.811,2,1,0.922,2.026,2.373,2,2,0.881,2.889,4.475,2,1,1.489,1.489,3.203,1,11,1,1.007,1.903,2.362,2,2,1.668,4.091,6.398,3,1,0.755,0.755,1.821,1,2,1.487,1.487,2.641,1,2,1.231,1.231,2.714,1,1,1.22,1.22,3.288,1,1,1.047,1.047,1.969,1,2,1.333,1.333,2.888,1,1,1.196,1.196,2.926,1,1,1.494,1.494,2.449,1,2,1.025,1.025,1.901,1,2,1.097,1.097,2.283,1,2,0.89,0.89,2.06,1,1,1.47,1.47,3.049,1,1,0.907,0.907,1.694,1,2,0.894,0.894,1.856,1,2,2.123,2.123,3.782,1,2,4.153,4.153,5.331,1,0.4,25,2
6112d76b0e4c125f011bfb8e,2,2.865,2.865,3.759,1,1,0.673,0.673,1.649,1,2,0.741,0.741,1.608,1,2,0.566,0.566,1.159,1,1,0.611,0.611,1.337,1,2,0.564,0.875,1.444,2,1,0.502,1.243,1.59,2,11,1,1.162,1.162,1.835,1,2,0.652,0.652,1.371,1,1,0.604,1.49,1.789,2,2,0.74,0.74,1.321,1,1,0.447,0.447,1.008,1,2,0.479,1.028,1.439,2,1,0.988,0.988,1.449,1,1,0.667,0.667,1.167,1,1,0.516,0.516,1.105,2,2,0.42,0.42,0.993,1,2,0.216,0.216,1.01,1,2,0.405,0.959,1.223,2,1,0.443,0.443,0.997,1,1,0.161,0.161,0.7,1,2,0.656,0.656,1.134,1,2,0.148,0.148,0.839,1,2,0.311,0.704,1.081,2,2,1.992,1.992,2.793,1,0.7,25,1
6466e6a8f3ab2a0f9c362e95,2,2.527,2.527,4.555,1,2,1.64,1.64,3.543,1,1,1.664,1.664,2.904,1,2,1.509,1.509,3.177,1,2,5.667,5.667,11.678,1,2,1.968,1.968,3.803,1,1,2.051,2.051,3.943,1,11,2,1.843,1.843,3.283,1,1,2.577,2.577,5.673,1,1,1.585,1.585,2.969,1,2,1.181,1.181,2.831,1,2,2.004,2.004,3.739,1,2,1.798,1.798,3.424,1,2,1.758,1.758,3.438,1,2,11.287,11.287,12.34,1,2,2.18,2.18,3.903,1,2,6.588,6.588,12.272,1,2,2.245,2.245,9.826,1,2,4.667,4.667,5.65,1,2,3.866,3.866,4.561,1,2,1.141,1.855,2.598,2,1,1.211,1.211,1.753,1,1,0.8,1.948,2.504,2,2,0.828,0.828,1.49,1,2,7.089,7.59,8.272,2,0.4,25,2
5f16f559325a640008bb9a07,1,1.827,2.093,4.176,2,2,1.345,1.546,2.258,2,2,0.777,0.977,1.725,2,2,0.634,0.854,1.429,2,2,0.585,0.809,1.426,2,1,0.52,0.791,1.417,2,1,1.979,2.2,3.034,2,11,1,1.231,1.458,2.046,2,2,0.862,1.085,1.701,2,1,0.979,1.206,1.857,2,1,0.669,0.801,1.635,2,2,0.552,0.794,1.384,2,2,0.548,0.831,1.454,2,1,1.26,1.454,1.971,2,2,0.641,0.846,1.4,2,1,0.645,0.897,1.359,2,2,1.194,1.416,2.08,2,2,92.69,92.948,93.38,2,1,0.948,1.188,1.667,2,2,0.432,0.678,1.085,2,1,0.359,0.574,1.02,2,2,0.301,0.655,1.041,2,1,0.644,0.829,1.373,2,1,0.572,0.795,1.241,2,2,1.645,1.907,2.626,2,0.45,25,2
67e31b112bfefc992d4daf0e,1,2.735,2.735,4.57,1,1,3.927,8.728,11.301,3,2,1.329,1.329,2.568,1,1,0.884,0.884,3.092,1,1,1.337,1.337,2.338,1,1,1.477,1.477,3.252,1,1,1.17,1.17,2.522,1,11,1,1.94,1.94,3.603,1,2,9.687,9.687,11.166,1,1,1.155,1.155,5.398,1,1,1.135,1.135,2.485,1,2,0.701,0.701,2.185,1,2,5.871,5.871,7.953,1,1,0.994,0.994,2.175,1,1,0.939,0.939,2.049,1,2,0.637,0.637,1.864,1,1,1.943,2.86,3.908,2,2,1.476,1.476,2.956,1,1,1.779,1.779,2.923,1,2,1.339,1.339,2.445,1,1,1.682,1.682,2.573,1,2,1.29,1.29,2.369,1,2,1.302,1.302,2.512,1,2,0.834,0.834,2.088,1,1,3.681,3.681,4.639,1,0.65,25,1
67be1d86f01089f6bc1677f1,1,2.467,2.467,3.441,1,1,1.863,1.863,2.793,1,1,2.69,2.69,3.544,1,2,0.579,0.579,1.526,1,2,1.69,1.69,2.947,1,1,0.936,0.936,2.234,1,1,1.678,2.584,3.429,2,11,1,0.888,0.888,1.719,1,2,1.011,1.011,1.942,1,1,1.069,1.069,1.849,1,1,1.031,1.031,1.901,1,2,0.933,0.933,1.983,1,2,0.794,0.794,1.701,1,1,1.044,1.044,2.001,1,2,0.547,0.547,1.25,1,2,0.511,0.511,1.453,1,1,0.796,0.796,1.612,1,2,0.581,0.581,1.596,1,2,0.717,0.717,1.574,1,1,0.551,0.551,1.501,1,2,0.558,1.519,2.151,2,1,1.147,1.147,1.9,1,1,1.056,1.056,1.992,1,2,0.586,0.586,1.487,1,2,10.266,10.266,11.065,1,0.4,25,2
65084b156c1877154b9c22b0,1,4.443,4.443,5.856,1,1,2.261,2.261,3.395,1,2,2.771,2.771,3.93,1,1,2.575,2.575,3.698,1,1,1.665,1.665,3.224,1,2,1.018,1.018,2.164,1,2,0.941,0.941,1.848,1,11,1,0.951,0.951,2.436,1,1,0.683,0.683,1.651,1,1,1.333,1.333,2.172,1,1,0.603,0.603,1.592,1,2,0.853,0.853,1.43,1,1,0.54,0.54,1.546,1,2,0.655,0.655,1.279,1,2,0.479,0.479,1.364,1,2,0.804,0.804,1.881,1,2,0.928,0.928,1.783,1,2,0.683,0.683,1.872,1,2,0.693,0.693,1.598,1,1,1.014,1.014,1.852,1,2,0.547,0.547,1.911,1,1,1.681,1.681,2.526,1,2,0.596,0.596,1.395,1,1,0.606,0.606,1.35,1,1,2.353,2.353,3.25,1,0.55,25,2
5e0991a71d460724ba56794e,2,10.976,10.976,11.638,1,1,3.906,3.906,4.623,1,1,2.263,2.263,3.312,1,2,5.011,5.011,5.597,1,2,3.318,3.318,4.75,1,1,2.084,2.084,3.111,1,1,3.89,3.89,4.42,1,11,1,2.361,2.361,3.007,1,1,1.351,1.351,1.987,1,2,2.217,2.217,2.8,1,1,1.866,1.866,2.66,1,2,0.819,0.819,1.442,1,1,1.571,1.571,2.186,1,2,0.875,0.875,1.56,1,2,2.003,2.003,2.639,1,1,1.676,1.676,2.242,1,1,2.583,2.583,3.131,1,2,0.729,1.24,1.562,2,1,0.783,0.783,1.389,1,2,2.399,2.399,3.058,1,2,2.339,2.339,2.906,1,2,1.458,1.458,1.94,1,1,1.33,1.33,2.195,1,2,2.682,2.682,3.167,1,2,4,4,6.857,1,0.55,25,3
653d32174ec97b1bb7fd314b,1,50.746,50.746,51.42,1,1,2.594,3.034,3.431,2,1,17.756,18.117,18.64,2,1,32.069,32.069,32.529,1,2,49.815,51.023,51.252,4,2,1.287,1.671,1.953,2,2,0.438,0.438,0.905,1,11,1,0.389,0.389,0.849,1,2,0.4,1.094,1.258,3,2,0.361,0.361,0.94,1,1,0.341,0.917,1.242,2,1,0.343,0.343,0.956,1,2,0.389,0.805,1.034,2,1,0.052,1.005,1.1,3,1,4.559,5.096,5.371,3,1,0.551,0.551,0.963,1,2,0.697,1.066,1.279,2,2,139.271,139.271,139.66,1,2,0.582,1.174,1.443,2,1,0.478,0.478,0.899,1,2,0.624,0.624,1.046,1,2,0.351,0.351,0.818,1,1,0.342,0.342,0.874,1,2,0.366,0.366,1.09,1,2,0.19,0.19,3.067,1,0.45,25,3
659f35424bd33c459b6c0d6a,1,2.872,2.872,3.784,1,2,1.584,1.584,2.319,1,1,1.599,1.599,2.431,1,2,1.13,1.13,1.955,1,1,1.329,1.935,2.336,2,1,1.083,1.083,1.503,1,2,0.782,0.782,1.564,1,11,1,2.508,2.508,3.361,1,1,0.699,0.699,1.699,1,2,1.019,1.019,1.605,1,2,0.806,1.278,2.246,2,1,0.602,0.602,1.302,1,2,3.641,3.641,4.197,1,1,5.385,5.385,6.067,1,2,1.331,1.331,1.993,1,2,0.674,1.377,1.944,3,2,3.469,3.469,4.084,1,2,1.077,1.077,1.7,1,1,1.002,1.002,1.634,1,2,0.977,0.977,1.505,1,2,1.597,4.323,4.853,4,1,1.47,2.83,3.166,3,2,0.58,2.207,2.902,4,1,0.99,0.99,1.79,1,2,4.359,4.359,5.152,1,0.8,25,1
677dc8b2a9160d395ca7e008,2,2.57,2.57,5.253,1,1,1.125,1.125,2.664,1,2,1.539,1.539,2.809,1,2,1.677,1.677,3.049,1,1,1.19,1.19,2.747,1,2,1.032,1.032,2.457,1,2,0.755,0.755,2.231,1,11,1,1.029,1.029,2.283,1,1,0.946,0.946,2.447,1,2,0.69,0.69,1.931,1,2,1.523,1.523,2.961,1,2,1.458,1.458,2.772,1,2,1.74,1.74,3.047,1,1,1.053,2.387,3.178,2,1,0.9,0.9,3.888,1,1,0.58,0.58,1.849,1,1,1.621,2.245,4.688,2,1,1.699,1.699,3.501,1,1,1.022,1.022,2.807,1,2,1.094,1.094,2.34,1,2,1.278,1.278,3.155,1,2,1.086,1.086,2.687,1,2,1.641,1.641,2.988,1,1,1.136,1.136,2.528,1,2,4.722,4.722,8.042,1,0.6,25,3
5e77dd22a02ca535d408b61f,1,3.599,3.599,4.988,1,2,3.348,3.348,4.532,1,2,10.034,10.034,11.016,1,1,3.97,3.97,5.769,1,2,2.497,2.497,3.343,1,2,2.299,2.299,3.27,1,1,2.516,2.516,3.276,1,11,1,1.341,1.341,2.764,1,2,1.62,1.62,2.45,1,2,2.735,2.735,3.991,1,2,3.831,3.831,4.661,1,1,1.067,1.067,1.801,1,1,2.751,2.751,3.558,1,1,6.209,6.209,6.925,1,2,2.425,2.425,3.112,1,1,0.454,1.591,2.222,2,1,1.325,1.325,2.406,1,2,0.82,0.82,1.798,1,1,0.727,0.727,1.462,1,2,1.708,1.708,2.568,1,2,8.544,8.544,9.877,1,1,1.738,1.738,2.885,1,1,0.675,0.675,1.736,1,2,0.603,0.603,1.345,1,2,3.528,3.528,4.325,1,0.55,25,3
66062494c27ea23285654c7a,2,5.589,5.589,7.105,1,1,3.742,3.742,4.768,1,1,1.012,1.012,2.119,1,2,1.467,1.467,3.599,1,2,0.943,0.943,1.865,1,2,1.242,1.242,2.2,1,1,0.954,0.954,1.811,1,11,2,1.211,1.211,2.027,1,1,1.044,1.044,1.78,1,1,0.658,0.658,1.407,1,1,0.845,0.845,1.802,1,2,1.022,1.876,2.396,2,1,0.616,0.616,1.445,1,2,0.995,1.689,2.026,2,2,0.724,0.724,1.381,1,1,1.34,1.34,2.081,1,2,0.943,1.817,2.391,2,2,0.878,0.878,1.667,1,1,0.977,0.977,1.849,1,1,0.705,0.705,1.597,1,2,0.638,0.638,1.368,1,2,0.91,0.91,1.85,1,2,1.031,1.349,2.335,2,1,1.09,1.09,1.964,1,1,5.856,5.856,6.527,1,0.65,25,1
60ff5b9ae8095935c35ea618,1,3.165,3.165,4.023,1,1,2.185,2.185,4.882,1,1,2.001,2.001,3.432,1,2,0.812,2.003,3.492,2,1,0.982,0.982,1.876,1,1,1.31,1.31,2.23,1,2,4.124,4.124,4.838,1,11,1,0.661,0.661,1.381,1,2,1.66,1.66,2.439,1,1,0.809,2.72,3.617,3,1,0.829,1.704,1.997,2,2,0.755,0.755,1.7,1,2,0.486,1.285,1.783,2,1,0.526,1.401,1.915,2,2,1.156,1.156,2,1,1,0.436,0.436,1.19,1,2,0.647,0.647,1.44,1,2,0.603,0.603,1.248,1,1,0.535,0.535,1.497,1,2,0.735,0.735,1.416,1,2,1.077,1.077,1.888,1,1,0.375,0.375,1.053,1,2,0.75,0.75,1.438,1,1,0.729,1.171,1.761,2,2,0.533,3.108,4.178,2,0.5,25,2
5e2f5b28129198070e2996db,1,3.089,3.089,4.452,1,2,1.279,1.279,3.526,1,2,1.736,1.736,3.599,1,2,0.924,0.924,2.795,1,2,0.9,0.9,2.724,1,2,0.952,0.952,2.578,1,2,0.647,0.647,2.107,1,11,2,1.181,1.181,2.875,1,2,0.97,0.97,2.554,1,2,1.044,1.044,2.641,1,2,0.704,0.704,2.455,1,2,1.305,1.305,3.265,1,2,1.041,1.041,2.672,1,2,1.552,1.552,3.621,1,2,0.938,0.938,2.507,1,2,0.895,0.895,2.854,1,2,1.073,2.807,8.787,2,2,1.086,1.086,2.87,1,2,1.397,1.397,2.781,1,2,0.909,0.909,2.749,1,2,1.039,1.039,3.046,1,2,1.075,1.075,2.592,1,2,1.079,1.079,2.832,1,2,1.174,1.174,2.494,1,2,3.976,3.976,6.366,1,0.65,25,2
666e02576e916cd782e9ae12,1,1.464,3.799,5.794,2,1,1.429,2.43,3.312,2,2,0.987,1.692,1.975,2,2,1.022,1.022,2.106,1,2,0.814,0.814,1.625,1,2,0.924,1.884,2.15,2,2,0.992,0.992,1.898,1,11,2,1.143,1.143,1.817,1,2,1.739,1.739,4.798,1,2,0.862,0.862,1.625,1,2,0.882,0.882,2.157,1,2,0.808,0.808,1.523,1,2,0.977,0.977,1.795,1,2,0.864,0.864,1.779,1,2,0.939,0.939,1.766,1,2,1.462,1.462,3.049,1,2,1.164,1.164,2.07,1,2,1.038,1.038,3.169,1,2,1.012,1.012,1.927,1,2,0.958,0.958,1.689,1,2,1.051,1.051,2.302,1,2,0.79,0.79,1.768,1,2,0.837,0.837,2.735,1,2,0.748,0.748,3.342,1,2,3.226,3.226,4.269,1,0.6,25,2
672d44a0368d7f70ae84fdbc,1,2.833,2.833,3.788,1,2,1.274,1.274,2.16,1,1,1.423,1.423,2.462,1,2,0.884,0.884,1.94,1,2,1.312,1.312,2.357,1,2,1.144,1.144,1.937,1,2,0.601,0.601,1.739,1,11,1,0.766,0.766,1.798,1,2,0.767,0.767,1.701,1,1,0.748,0.748,1.539,1,2,0.739,0.739,1.536,1,2,0.673,0.673,1.643,1,1,0.761,0.761,1.769,1,2,0.833,0.833,1.701,1,2,0.608,0.608,1.301,1,1,0.784,1.281,2.185,2,1,1.613,1.613,2.496,1,2,0.723,0.723,1.469,1,1,0.685,0.685,1.768,1,1,1.327,1.327,2.145,1,1,0.611,0.611,1.672,1,1,0.853,0.853,1.846,1,2,0.834,0.834,1.685,1,1,1.078,1.078,1.817,1,2,2.292,2.292,3.203,1,0.5,25,2
643ac28192af48c396d97709,2,4.697,4.697,6.292,1,2,1.558,1.558,2.267,1,2,2.546,2.546,3.625,1,2,1.113,1.113,1.909,1,2,0.983,0.983,1.909,1,2,1.252,1.252,2.198,1,2,3.045,3.045,3.621,1,11,1,1.596,1.596,2.336,1,2,1.053,1.053,2.705,1,2,1.152,1.152,1.927,1,2,0.714,0.714,1.526,1,2,1.58,1.58,2.606,1,2,1.338,1.338,1.969,1,2,2.465,2.465,3.075,1,2,2.423,2.423,3.488,1,2,1,1,1.855,1,2,1.248,1.248,1.874,1,2,0.944,0.944,1.537,1,1,3.065,3.065,3.801,1,1,1.202,1.202,1.829,1,1,2.156,2.156,2.756,1,1,1.041,1.041,1.677,1,2,0.527,0.527,1.233,1,1,2.295,2.295,2.722,1,1,6.027,6.027,7.049,1,0.6,25,3
66ef026cb7f6c2ae6ef6deb1,2,6.357,6.357,7.504,1,2,4.252,4.252,4.944,1,1,0.9,0.9,1.449,1,1,0.654,0.654,1.378,1,2,2.844,2.844,3.556,1,2,1.489,1.489,2.454,1,2,1.444,1.444,2.073,1,11,1,2.174,2.174,3.169,1,1,2.061,2.061,2.504,1,1,2.491,2.491,3.26,1,2,1.406,1.406,2.399,1,1,1.766,1.766,2.602,1,1,2.886,2.886,3.615,1,1,2.051,2.051,2.823,1,2,1.395,1.395,2.071,1,1,0.669,0.669,1.346,1,2,0.782,0.782,1.394,1,2,1.048,1.048,1.792,1,2,0.878,0.878,1.78,1,2,0.61,0.61,1.334,1,1,0.911,0.911,1.528,1,2,0.59,0.59,1.193,1,1,1.204,1.876,2.382,2,1,0.847,0.847,1.682,1,2,2.934,2.934,3.578,1,0.5,25,2
610042bd58bb4f6845302491,2,25.274,25.274,26.144,1,1,3.045,3.045,5.15,1,2,1.142,1.142,1.863,1,2,1.394,1.394,1.966,1,1,14.293,14.293,14.862,1,2,1.254,1.254,2.024,1,1,1.095,1.095,1.713,1,11,1,2.609,2.609,3.361,1,1,2.074,2.074,2.858,1,2,1.861,1.861,2.563,1,2,1.47,1.47,2.374,1,1,3.805,3.805,4.573,1,2,1.678,1.678,2.53,1,2,0.7,0.7,1.518,1,2,1.514,1.514,2.299,1,2,1.717,2.251,2.853,2,2,1.41,1.41,2.261,1,1,0.962,0.962,1.697,1,2,1.009,1.009,1.609,1,1,1.255,1.688,2.325,2,1,0.543,0.543,1.245,1,2,0.398,0.398,1.085,1,2,0.59,0.59,1.207,1,1,0.607,0.607,1.259,1,2,1.154,1.154,2.005,1,0.65,25,2
63bfe3ecac5ad9d9ab40a643,2,5.706,6.731,6.747,2,1,1.073,1.824,1.838,2,1,0.999,1.84,1.858,2,1,1.037,1.72,1.732,2,2,1.558,2.457,2.473,2,1,1.031,1.891,1.8,2,1,0.942,1.601,1.618,2,11,1,0.92,3.004,3.021,3,2,0.76,1.428,1.444,2,1,4.052,4.96,4.969,2,1,1.525,2.217,2.233,2,1,1.098,1.74,1.755,2,2,0.943,1.561,1.575,2,1,1.075,1.649,1.667,2,1,1.04,1.982,1.999,2,1,2.318,2.959,2.976,2,1,0.855,1.448,1.46,2,2,0.734,1.235,1.25,2,2,0.761,1.336,1.353,2,1,0.738,1.23,1.248,2,1,0.574,1.216,1.234,2,2,0.657,1.199,1.216,2,2,0.633,1.133,1.15,2,1,0.665,1.174,1.185,2,1,3.278,4.119,4.137,2,0.35,25,1
66d8e14e71c04a7d23ff43c9,1,6.231,7.506,7.522,2,1,2.883,3.525,3.541,2,2,8.165,11.137,11.16,3,1,0.922,1.378,2.663,2,1,1.202,3.838,4.462,3,1,7.769,8.31,8.326,2,1,25.201,25.735,25.749,2,11,2,6.128,6.778,6.794,2,1,0.993,0.993,1.6,1,1,1.318,1.925,1.942,2,1,0.754,1.946,1.962,2,1,1.181,2.123,2.138,2,2,0.82,1.394,1.301,2,1,0.037,3.445,3.461,4,1,0.745,2.003,2.02,3,2,0.874,1.399,1.415,2,2,2.6,3.225,3.241,2,1,0.972,1.506,1.521,2,2,1.687,2.177,2.195,2,2,1.592,2.133,2.148,2,2,0.865,1.399,1.415,2,1,1.853,2.653,2.669,2,2,0.842,1.3,1.314,2,2,1.492,3.127,3.142,3,1,3.585,5.236,5.251,2,0.7,25,3
6759f16c370c74a3ef80bf44,2,3.693,8.534,9.64,3,1,2.857,2.857,4.707,1,1,1.517,1.517,3.327,1,2,1.212,1.212,4.055,1,2,0.959,0.959,1.921,1,1,1.072,1.072,2.466,1,2,0.567,0.567,1.529,1,11,2,1.082,1.082,1.948,1,1,0.74,0.74,2.126,1,1,0.607,0.607,1.978,1,2,0.789,0.789,1.999,1,1,1.059,2.252,3.358,2,2,0.908,0.908,1.895,1,1,0.831,0.831,2.097,1,2,1.13,1.13,2.676,1,1,0.652,0.652,1.79,1,2,0.892,1.276,2.254,2,2,1.557,1.557,2.455,1,1,1.1,1.1,2.493,1,1,1.087,1.087,2.921,1,1,0.748,0.748,1.702,1,1,0.745,0.745,1.971,1,1,0.921,0.921,2.569,1,2,0.757,0.757,1.702,1,2,2.193,2.193,3.131,1,0.35,25,3
6630f618f66e307e78fc37d3,1,0.501,1.722,2.392,2,2,1.488,2.062,2.798,2,1,0.62,0.62,1.192,1,2,0.714,0.714,1.628,1,1,0.242,1.539,1.725,4,1,0.608,1.025,1.265,2,1,0.688,0.688,1.391,1,11,2,1.355,1.355,1.9,1,1,12.81,12.81,13.232,1,2,12.756,13.183,13.415,2,1,26.474,27.869,28.102,4,1,42.459,42.459,42.99,1,2,9.543,9.543,9.984,1,2,15.004,15.457,15.647,2,2,1.238,2.392,2.959,2,2,18.46,18.46,18.845,1,1,0.437,1.294,1.516,3,1,0.684,0.684,1.017,1,2,0.443,0.443,1.04,1,2,0.459,2.39,2.941,4,1,0.583,1.064,1.785,2,2,0.548,0.548,1.096,1,2,0.359,0.824,1.013,2,2,0.34,0.34,0.978,1,2,2.587,2.587,5.547,1,0.75,25,1
644857a2d21eca3ffb31101e,1,10.987,12.184,12.413,2,2,15.454,16.525,17.308,2,1,4.49,6.181,6.546,2,2,6.559,7.179,7.563,2,2,13.846,17.083,17.854,4,1,3.544,3.544,4.248,1,1,1.148,1.831,2.205,2,11,1,3.221,4.505,4.9,3,2,6.865,7.489,8.188,2,2,6.006,6.006,6.679,1,1,0.963,1.792,2.302,2,1,13.13,13.672,14.274,2,2,1.659,2.705,4.085,3,1,10.555,11.352,12.308,2,1,1.067,1.597,1.912,2,2,12.569,13.058,13.97,2,1,4.884,5.449,5.992,2,1,5.44,5.44,6.307,1,1,1.158,1.158,1.706,1,2,2.496,5.088,5.683,4,1,2.686,2.686,3.286,1,2,3.326,3.768,4.709,2,1,12.241,13.483,13.915,3,2,12.863,13.39,14.003,2,1,12.074,12.074,13.864,1,0.65,25,1
669aab18b7f156b93c657214,2,4.412,5.705,7.784,2,1,1.134,1.134,1.841,1,2,0.817,0.817,1.836,1,2,0.518,0.518,1.21,1,2,0.761,0.761,2.035,1,1,0.699,0.699,1.226,1,2,0.459,0.459,1.2,1,11,2,1.129,1.129,1.914,1,1,1.06,1.06,1.768,1,1,1.351,1.351,2.385,1,1,0.503,1.178,1.531,2,1,0.383,0.383,1.045,1,2,0.38,0.38,1.266,1,2,0.866,0.866,1.597,1,2,0.306,0.306,1.069,1,1,0.537,0.537,1.003,1,1,1.695,1.695,2.374,1,2,1.112,1.112,1.615,1,2,1.23,1.23,1.796,1,2,0.706,0.706,1.181,1,1,1.052,1.052,1.614,1,1,0.775,0.775,1.265,1,1,0.765,0.765,1.596,1,1,0.411,0.411,1.11,1,1,4.144,4.144,4.966,1,0.4,25,1
